# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
1000 21 12311.999999999998
  12 3.61379 653.38 469.549
  13 6.02298 627.42 464.51
  14 8.43217 577.54 458.825
  15 10.8414 610.45 448.821
  16 13.2505 622.19 448.476
  17 15.6597 600.47 441.509
  18 18.0689 623.3 443.314
  19 20.4781 659.64 436.627
  20 22.8873 601.49 434.135
  21 25.2965 0 0
461000 21 12312.000000000002
  1 -22.8873 623.31 433.307
  2 -20.4781 652.1 429.521
  3 -18.0689 634.67 427.858
  4 -15.6597 593.64 432.946
  5 -13.2505 620.05 445.515
  6 -10.8414 588.9 454.571
  7 -8.43217 601.17 455.755
  8 -6.02298 639.9 454.856
  9 -3.61379 585.72 459.128
  10 -1.2046 599.25 466.53
  11 1.2046 609.62 491.12
  12 3.61379 656.76 475.73
  13 6.02298 608.09 472.137
  14 8.43217 570.35 465.583
  15 10.8414 608.09 448.05
  16 13.2505 620.54 447.143
  17 15.6597 605.11 436.887
  18 18.0689 651.12 433.967
  19 20.4781 639.08 437.867
  20 22.8873 604.53 429.636
  21 25.2965 0 0
462000 21 12312.000000000002
  1 -22.8873 604.81 431.447
  2 -20.4781 627.06 439.87
  3 -18.0689 636.34 418.869
  4 -15.6597 594.22 430.694
  5 -13.2505 635.05 442.107
  6 -10.8414 614.95 450.969
  7 -8.43217 609.71 455.637
  8 -6.02298 641.43 464.682
  9 -3.61379 591.85 458.963
  10 -1.2046 588.18 466.767
  11 1.2046 590.03 483.704
  12 3.61379 650.5 482.419
  13 6.02298 595.39 464.367
  14 8.43217 575.84 465.027
  15 10.8414 609.83 451.801
  16 13.2505 614.6 439.973
  17 15.6597 622.43 422.048
  18 18.0689 650.26 430.758
  19 20.4781 647.87 435.099
  20 22.8873 611.65 428.986
  21 25.2965 0 0
463000 21 12311.999999999998
  1 -22.8873 650.71 439.622
  2 -20.4781 619.2 436.825
  3 -18.0689 623.67 428.699
  4 -15.6597 573.19 430.5
  5 -13.2505 638.96 454.825
  6 -10.8414 590.65 454.468
  7 -8.43217 616.03 455.22
  8 -6.02298 636.99 458.442
  9 -3.61379 591.93 460.352
  10 -1.2046 591.86 468.83
  11 1.2046 609.08 472.562
  12 3.61379 640.66 472.585
  13 6.02298 584.22 458.553
  14 8.43217 592.83 464.597
  15 10.8414 610.81 461.887
  16 13.2505 611.4 453.674
  17 15.6597 610.04 440.369
  18 18.0689 664.39 433.914
  19 20.4781 637.57 425.179
  20 22.8873 617.81 421.141
  21 25.2965 0 0
464000 21 12312
  1 -22.8873 628.63 438.708
  2 -20.4781 619.19 433.114
  3 -18.0689 611.44 434.223
  4 -15.6597 578.3 436.639
  5 -13.2505 633.22 449.032
  6 -10.8414 601.04 450.573
  7 -8.43217 606.71 456.46
  8 -6.02298 645.44 457.397
  9 -3.61379 603.33 462.279
  10 -1.2046 580.64 472.494
  11 1.2046 615.38 481.419
  12 3.61379 638.95 472.617
  13 6.02298 592.7 459.936
  14 8.43217 599.55 466.51
  15 10.8414 625.78 467.695
  16 13.2505 614.34 455.863
  17 15.6597 621.15 444.721
  18 18.0689 657.73 433.639
  19 20.4781 640.88 424.832
  20 22.8873 597.6 425.63
  21 25.2965 0 0
465000 21 12312
  1 -22.8873 630.28 436.819
  2 -20.4781 629.76 441.644
  3 -18.0689 611.29 431.811
  4 -15.6597 612.46 435.849
  5 -13.2505 632 445.829
  6 -10.8414 613.67 450.238
  7 -8.43217 601.91 453.917
  8 -6.02298 652.69 454.317
  9 -3.61379 576.32 468.878
  10 -1.2046 588.65 472.184
  11 1.2046 599.8 469.111
  12 3.61379 655.22 469.841
  13 6.02298 575.14 465.933
  14 8.43217 595.98 458.699
  15 10.8414 630.9 452.946
  16 13.2505 612.72 452.419
  17 15.6597 615.23 437.3
  18 18.0689 654.95 434.373
  19 20.4781 627.52 425.988
  20 22.8873 595.51 427.636
  21 25.2965 0 0
466000 21 12311.999999999998
  1 -22.8873 624.71 428.429
  2 -20.4781 627.66 436.668
  3 -18.0689 617.33 448.13
  4 -15.6597 611.82 444.024
  5 -13.2505 615.68 448.667
  6 -10.8414 611.78 441.451
  7 -8.43217 586.45 455.902
  8 -6.02298 646.98 464.353
  9 -3.61379 586.2 460.159
  10 -1.2046 585.9 470.592
  11 1.2046 603.78 477.76
  12 3.61379 651.49 468.564
  13 6.02298 566.25 462.539
  14 8.43217 599.73 460.122
  15 10.8414 627.54 453.52
  16 13.2505 635.24 455.744
  17 15.6597 620.63 445.332
  18 18.0689 648.83 442.799
  19 20.4781 646.41 428.585
  20 22.8873 597.59 426.902
  21 25.2965 0 0
467000 21 12311.999999999998
  1 -22.8873 649 433.291
  2 -20.4781 607.56 432.81
  3 -18.0689 614.69 437.825
  4 -15.6597 625.69 436.899
  5 -13.2505 599.99 445.327
  6 -10.8414 613.7 449.36
  7 -8.43217 590.38 450.321
  8 -6.02298 661.85 462.862
  9 -3.61379 597.5 466.748
  10 -1.2046 598.16 470.725
  11 1.2046 633.82 486.12
  12 3.61379 624.55 471.155
  13 6.02298 589.7 471.093
  14 8.43217 585.42 447.293
  15 10.8414 617.82 449.267
  16 13.2505 620.18 453.997
  17 15.6597 609.9 447.594
  18 18.0689 647.41 440.262
  19 20.4781 633.88 438.265
  20 22.8873 590.8 428.447
  21 25.2965 0 0
468000 21 12311.999999999998
  1 -22.8873 661.03 433.194
  2 -20.4781 605.85 430.461
  3 -18.0689 623.03 437.993
  4 -15.6597 621.59 441.001
  5 -13.2505 616.45 450.219
  6 -10.8414 620.95 443.817
  7 -8.43217 596.11 451.551
  8 -6.02298 648.36 467.866
  9 -3.61379 591.28 465.683
  10 -1.2046 567.35 473.166
  11 1.2046 623.8 475.827
  12 3.61379 612.54 473.839
  13 6.02298 597 466.892
  14 8.43217 594.27 447.857
  15 10.8414 628.67 452.537
  16 13.2505 630.26 452.32
  17 15.6597 605.58 454.817
  18 18.0689 655.45 444.594
  19 20.4781 622.46 441.107
  20 22.8873 589.97 431.374
  21 25.2965 0 0
469000 21 12312
  1 -22.8873 663.52 430.905
  2 -20.4781 581.63 430.161
  3 -18.0689 633.87 433.196
  4 -15.6597 599.47 439.187
  5 -13.2505 627.78 451.678
  6 -10.8414 613.64 444.571
  7 -8.43217 598.01 449.571
  8 -6.02298 655.03 459.163
  9 -3.61379 599.49 467.922
  10 -1.2046 574.37 466.779
  11 1.2046 634.06 473.652
  12 3.61379 608.16 480.748
  13 6.02298 596.61 463.5
  14 8.43217 602.78 447.855
  15 10.8414 611.03 435.872
  16 13.2505 629.23 446.398
  17 15.6597 601.62 455.437
  18 18.0689 656.9 451.334
  19 20.4781 627.02 441.365
  20 22.8873 597.78 430.151
  21 25.2965 0 0
470000 21 12311.999999999998
  1 -22.8873 648.52 427.322
  2 -20.4781 589.13 419.745
  3 -18.0689 635.33 429.909
  4 -15.6597 595.13 449.698
  5 -13.2505 619.86 446.984
  6 -10.8414 613.95 436.588
  7 -8.43217 606.5 449.378
  8 -6.02298 667.43 456.171
  9 -3.61379 598.31 466.865
  10 -1.2046 576.75 473.225
  11 1.2046 631.41 469.808
  12 3.61379 618.45 472.629
  13 6.02298 605.81 444.226
  14 8.43217 587.55 442.271
  15 10.8414 618.58 449.552
  16 13.2505 604.41 445.102
  17 15.6597 620.31 451.343
  18 18.0689 656.79 448.2
  19 20.4781 627.35 448.983
  20 22.8873 590.43 432.765
  21 25.2965 0 0
471000 21 12312
  1 -22.8873 688.17 434.227
  2 -20.4781 614.81 431.655
  3 -18.0689 613.61 440.278
  4 -15.6597 608.01 448.396
  5 -13.2505 620.65 442.332
  6 -10.8414 614.58 442.639
  7 -8.43217 595.81 447.947
  8 -6.02298 673.01 457.805
  9 -3.61379 574.21 465.229
  10 -1.2046 579.54 459.328
  11 1.2046 653.73 475.186
  12 3.61379 592.14 466.925
  13 6.02298 613.26 460.072
  14 8.43217 581.89 451.574
  15 10.8414 626.55 451.089
  16 13.2505 580.71 441.989
  17 15.6597 618.36 447.945
  18 18.0689 648.28 449.903
  19 20.4781 621.63 446.209
  20 22.8873 593.05 437.76
  21 25.2965 0 0
472000 21 12312
  1 -22.8873 683.08 431.807
  2 -20.4781 603.56 435.128
  3 -18.0689 618.99 442.81
  4 -15.6597 611.79 439.461
  5 -13.2505 622.95 439.115
  6 -10.8414 620.28 445.396
  7 -8.43217 632.47 455.233
  8 -6.02298 636.39 466.107
  9 -3.61379 594.02 460.191
  10 -1.2046 592.2 464.428
  11 1.2046 645.73 468.565
  12 3.61379 592 475.035
  13 6.02298 598.04 467.075
  14 8.43217 569.75 457.042
  15 10.8414 631.35 451.988
  16 13.2505 586.8 448.488
  17 15.6597 627.53 453.482
  18 18.0689 623.39 451.659
  19 20.4781 621.72 447.211
  20 22.8873 599.96 437.039
  21 25.2965 0 0
473000 21 12312
  1 -22.8873 696.58 431.469
  2 -20.4781 590.22 430.111
  3 -18.0689 615.17 442.748
  4 -15.6597 616.29 439.668
  5 -13.2505 616.45 434.261
  6 -10.8414 593.63 435.593
  7 -8.43217 609.39 446.653
  8 -6.02298 636.12 453.811
  9 -3.61379 592.67 462.246
  10 -1.2046 592.73 483.202
  11 1.2046 654.58 472.052
  12 3.61379 592.56 468.168
  13 6.02298 623.49 454.326
  14 8.43217 576.36 452.196
  15 10.8414 632.79 454.787
  16 13.2505 591.62 449.85
  17 15.6597 614.93 448.244
  18 18.0689 647.65 448.921
  19 20.4781 619.78 441.462
  20 22.8873 598.99 447.174
  21 25.2965 0 0
474000 21 12312
  1 -22.8873 681.1 431.683
  2 -20.4781 618.66 431.413
  3 -18.0689 609.9 440.62
  4 -15.6597 607.79 437.869
  5 -13.2505 612.4 431.126
  6 -10.8414 595.21 439.321
  7 -8.43217 598.78 447.492
  8 -6.02298 676.6 463.792
  9 -3.61379 593.09 463.428
  10 -1.2046 587.92 468.035
  11 1.2046 641.89 479.245
  12 3.61379 604.87 473.283
  13 6.02298 609.3 454.806
  14 8.43217 580.28 456.844
  15 10.8414 625.09 447.958
  16 13.2505 591.15 446.554
  17 15.6597 612.48 450.716
  18 18.0689 642.49 447.145
  19 20.4781 630.68 442.304
  20 22.8873 592.32 437.291
  21 25.2965 0 0
475000 21 12311.999999999998
  1 -22.8873 677.17 432.556
  2 -20.4781 613.97 439.211
  3 -18.0689 609.19 438.283
  4 -15.6597 607 437.742
  5 -13.2505 622.27 440.829
  6 -10.8414 604.71 443.48
  7 -8.43217 614.44 448.451
  8 -6.02298 656.77 465.082
  9 -3.61379 588.23 474.068
  10 -1.2046 573.1 472.612
  11 1.2046 646.3 476.398
  12 3.61379 590.71 461.809
  13 6.02298 629.74 450.163
  14 8.43217 569.07 462.162
  15 10.8414 637.52 444.908
  16 13.2505 590.58 449.94
  17 15.6597 631.38 447.4
  18 18.0689 641.72 440.919
  19 20.4781 637.08 446.723
  20 22.8873 571.05 443.873
  21 25.2965 0 0
476000 21 12312.000000000002
  1 -22.8873 678.12 431.739
  2 -20.4781 607.51 434.598
  3 -18.0689 624.17 438.012
  4 -15.6597 614.18 441.083
  5 -13.2505 618.69 443.613
  6 -10.8414 607.81 435.472
  7 -8.43217 628.4 435.877
  8 -6.02298 639.25 461.602
  9 -3.61379 602.29 483.913
  10 -1.2046 578.05 474.656
  11 1.2046 662.24 477.523
  12 3.61379 582.54 452.904
  13 6.02298 624.59 449.932
  14 8.43217 571.65 453.087
  15 10.8414 621.76 451.956
  16 13.2505 585.76 450.717
  17 15.6597 622.53 438.887
  18 18.0689 626.18 443.858
  19 20.4781 633.33 444.034
  20 22.8873 582.95 442.057
  21 25.2965 0 0
477000 21 12312
  1 -22.8873 682.12 439.068
  2 -20.4781 620.59 440.907
  3 -18.0689 610.7 434.4
  4 -15.6597 619.3 435.077
  5 -13.2505 602.06 440.596
  6 -10.8414 625.98 437.529
  7 -8.43217 578.68 437.226
  8 -6.02298 651.07 467.477
  9 -3.61379 590.38 481.521
  10 -1.2046 597.63 476.869
  11 1.2046 651.91 472.265
  12 3.61379 592.52 462.876
  13 6.02298 619.45 455.208
  14 8.43217 570.92 453.538
  15 10.8414 612.91 460.216
  16 13.2505 599.41 454.292
  17 15.6597 614.72 446.075
  18 18.0689 638.34 449.857
  19 20.4781 647.94 445.407
  20 22.8873 585.37 440.664
  21 25.2965 0 0
478000 21 12311.999999999998
  1 -22.8873 683.79 434.518
  2 -20.4781 596.2 435.321
  3 -18.0689 628.37 443.199
  4 -15.6597 624.33 434.305
  5 -13.2505 590.84 437.125
  6 -10.8414 618.14 437.507
  7 -8.43217 603.07 439.077
  8 -6.02298 630.51 453.084
  9 -3.61379 597.63 470.621
  10 -1.2046 588.76 482.092
  11 1.2046 667.33 470.784
  12 3.61379 590.81 463.133
  13 6.02298 618.77 463.645
  14 8.43217 590.38 447.873
  15 10.8414 598.39 457.169
  16 13.2505 612.87 448.346
  17 15.6597 634.14 446.428
  18 18.0689 609.72 448.909
  19 20.4781 630.23 446.376
  20 22.8873 597.72 439.078
  21 25.2965 0 0
479000 21 12312.000000000002
  1 -22.8873 654.44 438.04
  2 -20.4781 601.72 433.205
  3 -18.0689 608.66 440.86
  4 -15.6597 631.61 435.441
  5 -13.2505 586.63 436.054
  6 -10.8414 607.17 431.005
  7 -8.43217 642.74 437.032
  8 -6.02298 612.27 454.488
  9 -3.61379 599.02 467.806
  10 -1.2046 596.61 474.463
  11 1.2046 657.42 470.37
  12 3.61379 576.43 476.438
  13 6.02298 614 453.255
  14 8.43217 597.49 456.062
  15 10.8414 607.55 455.044
  16 13.2505 611.28 448.112
  17 15.6597 651.22 438.039
  18 18.0689 594.68 442.936
  19 20.4781 631.87 451.467
  20 22.8873 629.19 439.836
  21 25.2965 0 0
480000 21 12312.000000000002
  1 -22.8873 626.36 443.52
  2 -20.4781 605.69 428.807
  3 -18.0689 617.14 434.089
  4 -15.6597 621.39 436.219
  5 -13.2505 601.43 440.026
  6 -10.8414 612.56 433.355
  7 -8.43217 643.8 440.867
  8 -6.02298 620.28 455.825
  9 -3.61379 591.75 465.409
  10 -1.2046 626.65 473.167
  11 1.2046 620.79 480.306
  12 3.61379 583.78 466.814
  13 6.02298 614 456.866
  14 8.43217 618.11 453.809
  15 10.8414 593.36 459.18
  16 13.2505 589.84 456.27
  17 15.6597 654.68 440.92
  18 18.0689 598.43 444.165
  19 20.4781 607.29 450.588
  20 22.8873 664.67 439.314
  21 25.2965 0 0
481000 21 12312
  1 -22.8873 633.53 432.299
  2 -20.4781 611.26 428.263
  3 -18.0689 623.96 432.122
  4 -15.6597 623.12 435.378
  5 -13.2505 611.04 442.171
  6 -10.8414 612.06 439.644
  7 -8.43217 620.95 448.451
  8 -6.02298 631.61 455.024
  9 -3.61379 575.45 463.737
  10 -1.2046 629.03 470.911
  11 1.2046 637.45 468.783
  12 3.61379 586.62 466.875
  13 6.02298 625.33 461.787
  14 8.43217 594.29 462.925
  15 10.8414 596.4 459.107
  16 13.2505 565.94 457.752
  17 15.6597 667.1 448.447
  18 18.0689 601.28 451.823
  19 20.4781 609.81 439.018
  20 22.8873 655.77 435.451
  21 25.2965 0 0
482000 21 12312
  1 -22.8873 652.22 432.145
  2 -20.4781 602.8 433.563
  3 -18.0689 621.95 437.602
  4 -15.6597 637.53 440.216
  5 -13.2505 593.54 446.437
  6 -10.8414 594.17 435.311
  7 -8.43217 625.12 454.609
  8 -6.02298 634.22 455.334
  9 -3.61379 573.52 464.293
  10 -1.2046 624.39 470.385
  11 1.2046 655.74 471.096
  12 3.61379 577.75 463.333
  13 6.02298 624.41 457.405
  14 8.43217 604.43 465.008
  15 10.8414 617.58 458.413
  16 13.2505 581.53 449.032
  17 15.6597 626.31 454.124
  18 18.0689 615.79 450.337
  19 20.4781 610.29 444.633
  20 22.8873 638.71 427.501
  21 25.2965 0 0
483000 21 12311.999999999998
  1 -22.8873 644.91 426.702
  2 -20.4781 630.67 436.23
  3 -18.0689 600.8 433.38
  4 -15.6597 637.77 432.594
  5 -13.2505 620.77 440.711
  6 -10.8414 582.38 444.968
  7 -8.43217 615.67 447.729
  8 -6.02298 614.98 450.852
  9 -3.61379 585.77 458.784
  10 -1.2046 613.84 475.003
  11 1.2046 645.95 476.935
  12 3.61379 606.57 467.446
  13 6.02298 607.87 462.787
  14 8.43217 599 464.197
  15 10.8414 636.34 453.652
  16 13.2505 590.02 445.856
  17 15.6597 613.79 448.798
  18 18.0689 617.7 446.743
  19 20.4781 605.89 443.972
  20 22.8873 641.31 432.369
  21 25.2965 0 0
484000 21 12312
  1 -22.8873 635.59 424.808
  2 -20.4781 648.13 437.762
  3 -18.0689 586.61 433.507
  4 -15.6597 638.3 432.767
  5 -13.2505 609.53 440.956
  6 -10.8414 596.87 455.27
  7 -8.43217 611.18 458.022
  8 -6.02298 624.44 455.624
  9 -3.61379 601.06 468.49
  10 -1.2046 586.92 473.035
  11 1.2046 635.72 464.479
  12 3.61379 614.94 466.141
  13 6.02298 619.71 467.618
  14 8.43217 587.75 462.337
  15 10.8414 648.92 451.636
  16 13.2505 598.65 443.438
  17 15.6597 588.79 447.082
  18 18.0689 635.15 442.019
  19 20.4781 608.08 439.28
  20 22.8873 635.66 423.739
  21 25.2965 0 0
485000 21 12311.999999999998
  1 -22.8873 612.07 418.082
  2 -20.4781 657.35 437.521
  3 -18.0689 603.86 436.284
  4 -15.6597 632.6 440.779
  5 -13.2505 605.06 439.94
  6 -10.8414 600.85 454.436
  7 -8.43217 615.58 451.567
  8 -6.02298 613.37 457.579
  9 -3.61379 606.69 459.986
  10 -1.2046 618.07 471.189
  11 1.2046 601.33 475.368
  12 3.61379 648.16 472.427
  13 6.02298 613.35 458.073
  14 8.43217 575.41 456.969
  15 10.8414 628.83 450.209
  16 13.2505 604.32 446.843
  17 15.6597 607.73 447.067
  18 18.0689 601.13 447.729
  19 20.4781 635.39 437.277
  20 22.8873 630.85 418.767
  21 25.2965 0 0
486000 21 12312.000000000002
  1 -22.8873 619.44 424.597
  2 -20.4781 644.7 441.373
  3 -18.0689 624.35 438.109
  4 -15.6597 629.3 438.348
  5 -13.2505 592.94 454.251
  6 -10.8414 621.08 446.796
  7 -8.43217 580.77 454.337
  8 -6.02298 614.49 455.653
  9 -3.61379 606.25 463.122
  10 -1.2046 603.58 475.243
  11 1.2046 615.94 467.596
  12 3.61379 645.17 468.371
  13 6.02298 604.67 461.044
  14 8.43217 583.51 457.168
  15 10.8414 606.59 454.041
  16 13.2505 630.7 447.782
  17 15.6597 601.96 448.821
  18 18.0689 615.84 442.948
  19 20.4781 652.66 435.871
  20 22.8873 618.06 430.06
  21 25.2965 0 0
487000 21 12312.000000000002
  1 -22.8873 625.01 426.463
  2 -20.4781 620.16 433.079
  3 -18.0689 653.19 432.555
  4 -15.6597 630.66 432.868
  5 -13.2505 581.12 450.768
  6 -10.8414 610.68 443.642
  7 -8.43217 607.25 453.243
  8 -6.02298 606.73 449.038
  9 -3.61379 586.35 466.426
  10 -1.2046 626.69 479.305
  11 1.2046 601.74 474.979
  12 3.61379 629.01 469.233
  13 6.02298 633.08 458.318
  14 8.43217 589.61 449.48
  15 10.8414 605.45 460.144
  16 13.2505 625.06 456.8
  17 15.6597 603.99 446.502
  18 18.0689 595.36 439.389
  19 20.4781 649.59 429.72
  20 22.8873 631.27 431.649
  21 25.2965 0 0
488000 21 12311.999999999998
  1 -22.8873 631.17 429.819
  2 -20.4781 625.72 419.065
  3 -18.0689 665.07 433.428
  4 -15.6597 644.69 438.197
  5 -13.2505 592.97 438.773
  6 -10.8414 603.93 445.219
  7 -8.43217 616.15 449.392
  8 -6.02298 594.51 455.042
  9 -3.61379 589.44 461.327
  10 -1.2046 658.4 483.669
  11 1.2046 598.78 479.101
  12 3.61379 620.68 468.827
  13 6.02298 625.79 454.141
  14 8.43217 588.71 454.588
  15 10.8414 596.45 459.506
  16 13.2505 629.04 455.672
  17 15.6597 576.3 449.641
  18 18.0689 583.55 441.868
  19 20.4781 617.26 425.166
  20 22.8873 653.39 433.893
  21 25.2965 0 0
489000 21 12311.999999999996
  1 -22.8873 621.83 430.531
  2 -20.4781 636.81 420.993
  3 -18.0689 658.92 434.195
  4 -15.6597 635.73 440.987
  5 -13.2505 580.25 440.645
  6 -10.8414 590.18 447.594
  7 -8.43217 617.34 455.282
  8 -6.02298 618.41 449.247
  9 -3.61379 615.95 459.655
  10 -1.2046 655.03 482.51
  11 1.2046 587.69 469.315
  12 3.61379 624.53 462.234
  13 6.02298 643.82 456.909
  14 8.43217 584.17 458.708
  15 10.8414 593.57 450.576
  16 13.2505 611.16 456.601
  17 15.6597 582.09 454.446
  18 18.0689 584.5 449.565
  19 20.4781 631.31 428.513
  20 22.8873 638.71 431.429
  21 25.2965 0 0
490000 21 12312
  1 -22.8873 630.84 424.475
  2 -20.4781 604.19 420.493
  3 -18.0689 647.97 435.651
  4 -15.6597 628.92 438.95
  5 -13.2505 575.65 442.598
  6 -10.8414 627.44 449.736
  7 -8.43217 581.15 455.52
  8 -6.02298 624.57 457.596
  9 -3.61379 616.27 467.42
  10 -1.2046 650.77 475.669
  11 1.2046 597.18 471.956
  12 3.61379 624.16 467.603
  13 6.02298 648.89 447.833
  14 8.43217 577.36 451.725
  15 10.8414 599.21 451.617
  16 13.2505 616.92 456.568
  17 15.6597 594.22 463.201
  18 18.0689 585.28 457.381
  19 20.4781 652.31 427.544
  20 22.8873 628.7 421.88
  21 25.2965 0 0
491000 21 12311.999999999998
  1 -22.8873 613.27 428.628
  2 -20.4781 599.8 423.43
  3 -18.0689 659.82 428.374
  4 -15.6597 611.43 443.587
  5 -13.2505 594.58 446.824
  6 -10.8414 622.12 446.544
  7 -8.43217 599.64 451.022
  8 -6.02298 621.64 452.327
  9 -3.61379 609.91 472.645
  10 -1.2046 659.16 473.465
  11 1.2046 598.59 468.744
  12 3.61379 593.09 463.044
  13 6.02298 656.5 463.165
  14 8.43217 579.28 454.451
  15 10.8414 599.85 453.979
  16 13.2505 606.07 456.792
  17 15.6597 600.47 461.202
  18 18.0689 615.29 447.495
  19 20.4781 634.56 430.941
  20 22.8873 636.93 423.131
  21 25.2965 0 0
492000 21 12311.999999999998
  1 -22.8873 607.06 426.04
  2 -20.4781 593.2 423.537
  3 -18.0689 658.83 431.153
  4 -15.6597 629.71 438.959
  5 -13.2505 579.01 442.48
  6 -10.8414 636.23 447.481
  7 -8.43217 560.96 451.421
  8 -6.02298 629.93 450.515
  9 -3.61379 616.1 464.795
  10 -1.2046 650.11 468.213
  11 1.2046 594.86 461.944
  12 3.61379 608.15 468.492
  13 6.02298 651.74 460.591
  14 8.43217 590.89 458.696
  15 10.8414 594.66 457.446
  16 13.2505 628.55 459.256
  17 15.6597 596.17 466.024
  18 18.0689 608.99 447.148
  19 20.4781 649.18 434.814
  20 22.8873 627.67 417.536
  21 25.2965 0 0
493000 21 12312
  1 -22.8873 618.89 423.095
  2 -20.4781 625.56 429.314
  3 -18.0689 616.67 432.074
  4 -15.6597 632.32 440.699
  5 -13.2505 596.45 441.573
  6 -10.8414 634.69 447.271
  7 -8.43217 582.8 452.487
  8 -6.02298 615.2 450.435
  9 -3.61379 618.15 464.286
  10 -1.2046 629.75 462.182
  11 1.2046 591.21 471.056
  12 3.61379 642.5 465.484
  13 6.02298 623.13 461.02
  14 8.43217 587.61 448.781
  15 10.8414 601.23 461.546
  16 13.2505 630.42 473.403
  17 15.6597 596.24 459.019
  18 18.0689 596.61 448.752
  19 20.4781 672.5 431.279
  20 22.8873 600.07 425.291
  21 25.2965 0 0
494000 21 12312.000000000002
  1 -22.8873 610.96 422.801
  2 -20.4781 643.42 418.192
  3 -18.0689 628.35 430.443
  4 -15.6597 609.24 436.747
  5 -13.2505 609.04 450.733
  6 -10.8414 618.4 443.609
  7 -8.43217 583.18 445.643
  8 -6.02298 625.9 465.964
  9 -3.61379 604.74 470.716
  10 -1.2046 638.8 480.232
  11 1.2046 615.42 459.687
  12 3.61379 649.71 462.87
  13 6.02298 601.74 461.77
  14 8.43217 580.78 461.463
  15 10.8414 593.66 460.599
  16 13.2505 626.02 463.018
  17 15.6597 587.27 469.286
  18 18.0689 611.1 447.4
  19 20.4781 664.85 433.027
  20 22.8873 609.42 427.594
  21 25.2965 0 0
495000 21 12312
  1 -22.8873 605.47 428.72
  2 -20.4781 640.71 418.497
  3 -18.0689 631.71 420.383
  4 -15.6597 597.53 438.517
  5 -13.2505 598.08 441.258
  6 -10.8414 606.44 450.728
  7 -8.43217 603.97 448.173
  8 -6.02298 617.51 453.618
  9 -3.61379 633.17 469.055
  10 -1.2046 612.16 474.685
  11 1.2046 620.25 467.756
  12 3.61379 644.43 467.298
  13 6.02298 617.17 454.157
  14 8.43217 574.66 459.456
  15 10.8414 603.47 454.316
  16 13.2505 620.71 462.741
  17 15.6597 601.99 452.629
  18 18.0689 617.7 452.008
  19 20.4781 659.44 437.636
  20 22.8873 605.43 424.987
  21 25.2965 0 0
496000 21 12312
  1 -22.8873 610.93 426.404
  2 -20.4781 629.12 422.141
  3 -18.0689 640.3 423.883
  4 -15.6597 612.01 427.578
  5 -13.2505 616.3 444.207
  6 -10.8414 604.27 444.556
  7 -8.43217 609.22 447.542
  8 -6.02298 611.51 463.746
  9 -3.61379 632.99 467.68
  10 -1.2046 607.96 478.558
  11 1.2046 594.47 466.032
  12 3.61379 626.65 469.127
  13 6.02298 614.37 466.739
  14 8.43217 588.89 458.019
  15 10.8414 587.1 449.592
